,city,fuel_type,body_type,km_driven,transmission,ownerno,model,modelyear,color,cargo_volumn,price
8049,kolkata,Petrol,Hatchback,24670,Manual,1,Maruti S-Presso,2020,Grey,361,409000
8050,kolkata,Petrol,Hatchback,14327,Manual,1,Hyundai Grand i10,2019,Blue,256,484000
8051,kolkata,Diesel,SUV,50000,Manual,1,Jeep Compass,2018,Others,408,1400000
8052,kolkata,Petrol,Hatchback,18987,Manual,1,Maruti Alto K10,2014,Red,361,239000
8053,kolkata,Petrol,Hatchback,55973,Manual,1,Maruti Alto K10,2019,White,177,335000
8054,kolkata,Petrol,Sedan,9000,Automatic,2,Hyundai Verna,2021,White,361,1065000
8055,kolkata,Petrol,Hatchback,27094,Manual,1,Maruti Alto 800,2019,Grey,177,315000
8056,kolkata,Petrol,Hatchback,60000,Manual,2,Maruti Alto,2008,Others,361,80000
8057,kolkata,Petrol,Hatchback,4914,Manual,1,Hyundai Grand i10 Nios,2020,Blue,361,614000
8058,kolkata,Petrol,Hatchback,25171,Manual,1,Maruti Zen Estilo,2013,Orange,361,250999
8059,kolkata,Petrol,SUV,40000,Manual,1,Tata Nexon,2018,Others,350,575000
8060,kolkata,Diesel,SUV,42000,Manual,1,Jeep Compass,2018,Black,408,999000
8061,kolkata,Petrol,SUV,28400,Manual,1,Hyundai Venue,2020,Blue,350,699000
8062,kolkata,Diesel,SUV,20857,Automatic,1,Mahindra Thar,2021,Grey,361,1750000
8063,kolkata,Diesel,Sedan,61000,Manual,1,Hyundai Verna,2009,Red,352,175000
8064,kolkata,Diesel,SUV,75760,Manual,1,Mahindra XUV500,2015,Silver,361,599000
8065,kolkata,Petrol,Hatchback,31000,Manual,1,Hyundai Grand i10,2015,Orange,256,335000
8066,kolkata,Diesel,Sedan,54000,Automatic,1,Hyundai Verna,2015,Grey,465,450000
8067,kolkata,Petrol,Hatchback,60000,Manual,2,Volkswagen Polo,2014,Others,280,300000
8068,kolkata,Petrol,Hatchback,68943,Manual,1,Honda Brio,2013,Silver,175,199000
8069,kolkata,Petrol,Hatchback,8582,Manual,1,Maruti Alto 800,2022,Grey,361,399000
8070,kolkata,Petrol,Hatchback,22868,Manual,1,Maruti Alto 800,2019,Red,361,329000
8071,kolkata,Diesel,SUV,76165,Manual,1,Maruti Vitara Brezza,2016,Maroon,328,550000
8072,kolkata,Petrol,Hatchback,27047,Manual,1,Hyundai Grand i10 Nios,2020,Grey,361,574000
8073,kolkata,Petrol,Sedan,35538,Automatic,1,Maruti Swift Dzire,2017,Blue,378,522000
8074,kolkata,Diesel,SUV,8700,Automatic,1,Kia Seltos,2023,Blue,433,1400000
8075,kolkata,Petrol,Hatchback,76293,Manual,1,Maruti Swift,2016,Grey,268,399000
8076,kolkata,Petrol,Hatchback,34000,Manual,1,Datsun GO,2018,Golden,265,185000
8077,kolkata,Petrol,Sedan,12113,Automatic,1,Honda City,2022,White,506,1299000
8078,kolkata,Petrol,SUV,87172,Manual,1,Hyundai Creta,2018,Orange,400,827999
8079,kolkata,Petrol,Hatchback,20000,Manual,1,Maruti Alto,2021,Others,361,300000
8080,kolkata,Diesel,Sedan,55000,Manual,1,Honda City,2014,Red,510,395000
8081,kolkata,Diesel,Hatchback,51321,Manual,1,Hyundai i20,2013,Grey,361,280000
8082,kolkata,Petrol,SUV,29781,Automatic,1,Land Rover Range Rover Evoque,2019,Black,575,4899000
8083,kolkata,Petrol,SUV,15400,Manual,0,Skoda Kushaq,2022,Grey,385,1250000
8084,kolkata,Diesel,SUV,21000,Manual,2,Ford Ecosport,2021,White,352,899000
8085,kolkata,Diesel,SUV,34000,Manual,1,Hyundai Creta,2019,White,400,850000
8086,kolkata,Diesel,SUV,19000,Automatic,1,MG Gloster,2021,Red,361,3200000
8087,kolkata,Petrol,Hatchback,65595,Manual,1,Hyundai EON,2015,Blue,215,246000
8088,kolkata,Diesel,SUV,10000,Manual,1,Ford Ecosport,2014,Red,346,480000
8089,kolkata,Diesel,SUV,51441,Manual,1,Mahindra XUV500,2018,White,361,1121000
8090,kolkata,Diesel,SUV,70057,Manual,3,Ford Ecosport,2014,Red,346,419000
8091,kolkata,Petrol,SUV,14000,Manual,1,Kia Seltos,2020,Grey,433,1050000
8092,kolkata,Petrol,Sedan,35984,Manual,1,Skoda Rapid,2020,Grey,460,734000
8093,kolkata,Diesel,SUV,80443,Manual,1,Renault Captur,2017,Silver,392,565000
8094,kolkata,Diesel,MUV,150000,Manual,2,Toyota Innova,2008,Silver,361,200000
8095,kolkata,Diesel,SUV,87893,Manual,2,Mahindra XUV500,2014,Silver,361,629000
8096,kolkata,Lpg,Hatchback,120000,Manual,2,Maruti Wagon R,2009,Silver,361,65000
8097,kolkata,Diesel,Hatchback,49441,Manual,1,Hyundai i20 Active,2015,Red,285,519000
8098,kolkata,Petrol,SUV,6015,Automatic,1,MG Astor,2022,Black,361,1607000
8099,kolkata,Petrol,SUV,30908,Manual,2,Hyundai Creta,2021,Black,361,1300000
8100,kolkata,Diesel,SUV,34441,Manual,1,Jeep Compass,2017,Red,408,1100000
8101,kolkata,Petrol,SUV,74000,Manual,1,Honda CR-V,2010,Black,361,200000
8102,kolkata,Petrol,MUV,30000,Manual,1,Maruti Ertiga,2019,Others,209,850000
8103,kolkata,Diesel,SUV,68000,Automatic,1,Audi Q3,2014,White,460,1000000
8104,kolkata,Petrol,Hatchback,55000,Manual,1,Ford Figo,2014,Silver,284,150000
8105,kolkata,Petrol,Hatchback,37000,Manual,1,Hyundai i10,2014,Grey,361,239000
8106,kolkata,Petrol,MUV,40000,Manual,1,Datsun GO Plus,2016,Others,48,280000
8107,kolkata,Diesel,SUV,40300,Automatic,1,Jeep Compass,2021,Red,361,2050000
8108,kolkata,Diesel,MUV,125000,Manual,1,Toyota Innova,2011,Blue,361,450000
8109,kolkata,Petrol,Hatchback,43317,Manual,1,Maruti Alto 800,2020,Grey,361,316000
8110,kolkata,Petrol,Hatchback,21298,Manual,1,Maruti Alto 800,2020,Grey,361,336000
8111,kolkata,Electric,SUV,10000,Automatic,1,Tata Nexon EV,2023,Others,350,1600000
8112,kolkata,Petrol,SUV,33393,Manual,1,Honda WR-V,2020,Silver,363,687000
8113,kolkata,Diesel,Hatchback,34622,Manual,1,Hyundai Grand i10,2014,Grey,256,327000
8115,kolkata,Diesel,SUV,126254,Automatic,1,Hyundai Creta,2019,White,400,894999
8116,kolkata,Petrol,Convertibles,31828,Automatic,3,Jaguar F-TYPE,2014,Orange,196,6400000
8117,kolkata,Petrol,Hatchback,43595,Manual,1,Datsun GO,2016,Silver,265,274000
8118,kolkata,Petrol,Sedan,22276,Manual,1,Maruti Ciaz,2015,White,510,420000
8119,kolkata,Electric,Sedan,10000,Automatic,1,Tata Tigor EV,2023,Others,316,1350000
8120,kolkata,Petrol,Minivans,100000,Manual,3,Maruti Eeco,2010,Others,540,150000
8121,kolkata,Petrol,Minivans,60000,Manual,3,Maruti Eeco,2010,Others,540,140000
8122,kolkata,Petrol,Hatchback,10415,Manual,1,Hyundai i10,2016,Silver,361,290000
8123,kolkata,Petrol,Minivans,20000,Manual,1,Maruti Eeco,2013,Others,540,160000
8124,kolkata,Petrol,SUV,10000,Manual,2,Tata Punch,2022,Others,366,590000
8125,kolkata,Diesel,SUV,60000,Automatic,1,Toyota Fortuner Legender,2021,Others,361,3600000
8126,kolkata,Petrol,Hatchback,30000,Manual,2,Maruti Alto 800,2007,Others,177,28000
8127,kolkata,Petrol,Hatchback,60000,Manual,1,Maruti Wagon R,2005,Others,361,40000
8128,kolkata,Petrol,Hatchback,90000,Manual,1,Hyundai Grand i10,2016,Others,256,400000
8129,kolkata,Diesel,SUV,42015,Manual,1,Honda WR-V,2019,Grey,363,787000
8130,kolkata,Diesel,Sedan,72456,Manual,1,Toyota Corolla Altis,2018,White,470,899000
8131,kolkata,Diesel,Sedan,60000,Manual,1,Mahindra Renault Logan,2009,Gray,510,125000
8132,kolkata,Diesel,Hatchback,116032,Manual,1,Maruti Ritz,2014,Silver,236,268000
8133,kolkata,Diesel,Sedan,30000,Manual,1,Volkswagen Vento,2014,Others,454,340000
8134,kolkata,Diesel,SUV,40000,Automatic,1,Ford Endeavour,2019,Gray,361,2800000
8135,kolkata,Petrol,Hatchback,40000,Manual,2,Tata Tiago,2017,Others,242,265000
8136,kolkata,Diesel,Hatchback,40000,Manual,2,Tata Tiago,2017,Others,242,265000
8137,kolkata,Diesel,SUV,51000,Manual,1,Mahindra XUV500,2016,White,720,700000
8138,kolkata,Petrol,Hatchback,30000,Manual,1,Hyundai Grand i10,2017,Gray,256,450000
8139,kolkata,Petrol,MUV,15885,Manual,1,Maruti Ertiga,2021,Grey,209,950000
8140,kolkata,Diesel,SUV,65000,Manual,1,Renault Duster,2013,Silver,475,200000
8141,kolkata,Petrol,Sedan,10000,Automatic,1,Audi A3,2018,Others,425,1800000
8142,kolkata,Petrol,Hatchback,20000,Manual,1,Hyundai EON,2017,Others,215,160000
8143,kolkata,Diesel,Sedan,70000,Automatic,2,BMW 3 Series,2015,Blue,480,1000000
8144,kolkata,Diesel,SUV,50000,Automatic,1,Ford Endeavour,2016,White,361,1700000
8145,kolkata,Diesel,SUV,53000,Manual,1,Mahindra XUV500,2014,Others,361,500000
8146,kolkata,Petrol,Sedan,10000,Automatic,1,Honda City,2021,Others,506,1220000
8147,kolkata,Petrol,Hatchback,20000,Manual,1,Tata Tiago,2020,Gray,361,437000
8148,kolkata,Petrol,MUV,33000,Manual,1,Kia Carens,2022,White,361,1200000
8149,kolkata,Petrol,Sedan,60000,Automatic,3,Honda Civic,2008,Others,405,150000
8150,kolkata,Petrol,Sedan,20000,Automatic,3,BMW 3 Series,2010,Others,460,400000
8151,kolkata,Petrol,Minivans,20000,Manual,1,Maruti Eeco,2021,Others,361,420000
8152,kolkata,Petrol,Hatchback,20000,Manual,2,Hyundai Grand i10,2013,Others,256,190000
8153,kolkata,Petrol,Minivans,50000,Manual,3,Maruti Eeco,2010,Red,540,175000
8154,kolkata,Petrol,Minivans,50000,Manual,3,Maruti Eeco,2010,Red,540,175000
8155,kolkata,Petrol,MUV,30000,Manual,1,Renault Triber,2020,White,84,550000
8156,kolkata,Petrol,SUV,10000,Manual,1,Mahindra Thar,2022,Others,361,1400000
8157,kolkata,Diesel,SUV,120000,Manual,4,Mahindra Scorpio,2007,Gray,460,120000
8158,kolkata,Petrol,Hatchback,40000,Manual,1,Hyundai Grand i10 Nios,2021,Blue,361,650000
8159,kolkata,Petrol,Hatchback,10000,Manual,1,Hyundai i20,2019,White,285,600000
8160,kolkata,Petrol,Hatchback,28689,Automatic,1,Maruti Celerio X,2019,Grey,235,450000
8161,kolkata,Petrol,Convertibles,42719,Automatic,3,Mercedes-Benz E-Class,2013,White,540,2750000
8162,kolkata,Petrol,Hatchback,30000,Manual,1,Maruti Alto,2004,Others,361,45000
8163,kolkata,Electric,SUV,53700,Automatic,1,Tata Nexon EV Prime,2020,White,350,1220000
8164,kolkata,Petrol,SUV,69150,Manual,1,Hyundai Creta,2016,White,400,599000
8165,kolkata,Diesel,SUV,65480,Manual,1,Mahindra Scorpio,2015,White,460,700000
8166,kolkata,Petrol,Hatchback,42411,Manual,1,Hyundai i20,2018,Blue,295,550000
8167,kolkata,Petrol,Sedan,72000,Manual,1,Honda City,2015,Maroon,510,335000
8168,kolkata,Electric,SUV,31100,Automatic,1,Tata Nexon EV Prime,2020,White,350,1275000
8169,kolkata,Diesel,MUV,66000,Manual,1,Mahindra Xylo,2015,White,200,300000
8170,kolkata,Electric,SUV,26000,Automatic,1,Tata Nexon EV Prime,2021,Green,350,1350000
8171,kolkata,Petrol,Hatchback,11000,Manual,1,Renault KWID,2019,Red,279,350000
8172,kolkata,Petrol,Sedan,23000,Manual,2,Honda City,2016,Black,510,475000
8173,kolkata,Petrol,Hatchback,5000,Automatic,1,Toyota Glanza,2021,Grey,339,765000
8174,kolkata,Petrol,SUV,24000,Manual,1,Hyundai Creta,2021,Red,361,1150000
8175,kolkata,Diesel,SUV,61901,Automatic,1,Mercedes-Benz GLA Class,2017,White,421,2100000
8176,kolkata,Petrol,Sedan,50000,Manual,1,Toyota Corolla Altis,2010,Silver,475,250000
8177,kolkata,Petrol,Hatchback,41232,Manual,1,Ford Figo,2010,Grey,284,165000
8178,kolkata,Electric,Sedan,48277,Automatic,1,Tata Tigor EV,2022,Blue,316,900000
8179,kolkata,Petrol,Hatchback,37000,Automatic,1,Maruti Wagon R,2017,Blue,180,350000
8180,kolkata,Diesel,SUV,34689,Automatic,1,Audi Q3,2017,Black,460,1700000
8181,kolkata,Petrol,SUV,32475,Manual,1,Hyundai Creta,2019,White,400,800000
8182,kolkata,Petrol,SUV,411,Automatic,1,Volvo XC40,2023,Blue,452,4450000
8183,kolkata,Petrol,SUV,33004,Automatic,1,Land Rover Discovery Sport,2019,White,194,4050000
8184,kolkata,Petrol,SUV,50245,Automatic,2,Audi Q5,2010,White,540,900000
8185,kolkata,Diesel,SUV,24000,Automatic,1,Mahindra XUV300,2021,Grey,259,1125000
8186,kolkata,Diesel,Hatchback,39000,Manual,1,Maruti Swift,2013,Grey,232,300000
8187,kolkata,Diesel,SUV,40000,Manual,1,Honda WR-V,2018,Grey,363,550000
8188,kolkata,Diesel,Sedan,65000,Manual,1,Toyota Corolla Altis,2012,White,475,200000
8189,kolkata,Diesel,Sedan,73000,Manual,1,Maruti Ciaz,2015,Black,510,375000
8190,kolkata,Petrol,Hatchback,29000,Manual,1,Hyundai Grand i10 Nios,2020,Red,361,499000
8191,kolkata,Diesel,SUV,50000,Automatic,1,Renault Duster,2017,White,475,600000
8192,kolkata,Diesel,SUV,80000,Automatic,1,Mercedes-Benz M-Class,2012,White,690,775000
8193,kolkata,Diesel,MUV,15000,Manual,1,Toyota Innova Crysta,2020,Red,300,1800000
8194,kolkata,Diesel,SUV,56400,Manual,1,Toyota Fortuner,2017,Brown,361,2525000
8195,kolkata,Petrol,Hatchback,61000,Manual,1,Honda Brio,2013,Blue,175,190000
8196,kolkata,Diesel,SUV,28831,Manual,1,Jeep Compass,2018,Black,408,1000000
8197,kolkata,Diesel,Sedan,49000,Manual,1,Honda City,2018,Brown,510,790000
8198,kolkata,Petrol,Sedan,27460,Manual,1,Honda City,2016,Grey,510,525000
8199,kolkata,Petrol,Hatchback,14000,Automatic,1,Maruti Baleno,2021,Red,339,724000
8200,kolkata,Petrol,Sedan,43985,Manual,1,Honda City,2014,Silver,510,434999
8201,kolkata,Petrol,Hatchback,28322,Manual,1,Hyundai i20,2012,Grey,295,295000
8202,kolkata,Diesel,SUV,12000,Manual,1,Hyundai Creta,2022,White,361,1675000
8203,kolkata,Petrol,Hatchback,15000,Manual,1,Maruti Ignis,2022,Blue,260,575000
8204,kolkata,Petrol,Sedan,71762,Manual,2,Ford Aspire,2017,Red,359,335000
8205,kolkata,Diesel,SUV,75000,Manual,1,Mahindra TUV 300,2017,White,384,599000
8206,kolkata,Petrol,Sedan,79000,Automatic,1,Maruti Ciaz,2017,Maroon,510,650000
8207,kolkata,Petrol,Sedan,38734,Manual,1,Honda City,2016,Grey,510,484999
8208,kolkata,Petrol,Hatchback,22000,Manual,1,Maruti Celerio,2022,Silver,313,575000
8209,kolkata,Petrol,Sedan,54000,Automatic,1,Volkswagen Vento,2017,Grey,494,650000
8210,kolkata,Diesel,SUV,50000,Manual,1,Renault Duster,2016,Brown,475,450000
8211,kolkata,Diesel,SUV,68000,Manual,1,Honda BR-V,2016,Brown,223,625000
8212,kolkata,Petrol,Sedan,54000,Automatic,1,Volkswagen Vento,2017,Grey,494,650000
8213,kolkata,Petrol,Hatchback,32337,Manual,1,Hyundai i20,2019,Silver,285,545000
8214,kolkata,Petrol,MUV,21873,Manual,1,Maruti Ertiga,2019,Grey,209,835000
8215,kolkata,Petrol,Hatchback,17330,Manual,1,Renault KWID,2020,Blue,279,415000
8216,kolkata,Petrol,Sedan,28316,Manual,1,Honda Amaze,2020,Red,400,545000
8217,kolkata,Petrol,Sedan,19000,Automatic,1,Honda City,2021,Brown,510,975000
8218,kolkata,Petrol,SUV,22000,Automatic,1,Hyundai Venue,2021,White,350,950000
8219,kolkata,Diesel,SUV,49000,Manual,1,Maruti Vitara Brezza,2019,Red,328,795000
8220,kolkata,Diesel,MUV,48000,Manual,1,Maruti Ertiga,2017,Grey,135,725000
8221,kolkata,Petrol,SUV,65000,Manual,1,Ford Ecosport,2015,Orange,352,475000
8222,kolkata,Petrol,SUV,51000,Manual,1,Hyundai Creta,2018,Grey,400,799000
8223,kolkata,Petrol,Sedan,32000,Automatic,1,Honda City,2020,White,510,990000
8224,kolkata,Petrol,Sedan,34000,Manual,1,Toyota Corolla Altis,2014,Black,470,625000
8225,kolkata,Diesel,Sedan,65000,Manual,1,Maruti Ciaz,2017,Maroon,510,550000
8226,kolkata,Petrol,Sedan,51000,Manual,1,Maruti Ciaz,2015,Silver,510,525000
8227,kolkata,Petrol,SUV,17000,Manual,1,Toyota Urban cruiser,2022,Brown,328,925000
8228,kolkata,Petrol,Hatchback,6971,Manual,1,Renault KWID,2019,Out Back Bronze,300,325000
8229,kolkata,Petrol,Hatchback,3000,Manual,1,Toyota Glanza,2023,White,318,899000
8230,kolkata,Petrol,Hatchback,27447,Manual,1,Maruti Alto 800,2018,Red,177,289000
8231,kolkata,Petrol,Sedan,22008,Manual,1,Maruti Swift Dzire,2018,Brown,378,499000
8232,kolkata,Petrol,SUV,9000,Manual,1,Hyundai Alcazar,2021,Silver,361,1650000
8233,kolkata,Petrol,Sedan,44000,Manual,1,Hyundai Verna,2015,Silver,465,455000
8234,kolkata,Petrol,SUV,46000,Automatic,1,Hyundai Creta,2016,Silver,400,790000
8235,kolkata,Diesel,SUV,60000,Manual,1,Ford Ecosport,2018,White,346,599000
8236,kolkata,Petrol,Sedan,37000,Automatic,1,Toyota Yaris,2018,Red,476,799000
8237,kolkata,Diesel,SUV,40000,Automatic,1,Audi Q5,2017,Blue,540,2150000
8238,kolkata,Petrol,Hatchback,9000,Manual,1,Maruti Baleno,2020,White,339,575000
8239,kolkata,Petrol,SUV,52000,Manual,1,Hyundai Creta,2016,White,400,599000
8240,kolkata,Petrol,Hatchback,30400,Manual,1,Maruti Baleno,2017,Blue,339,465000
8241,kolkata,Petrol,SUV,29000,Automatic,1,Hyundai Venue,2021,White,350,950000
8242,kolkata,Diesel,Sedan,20000,Automatic,1,Mercedes-Benz E-Class,2020,Grey,540,5541000
8243,kolkata,Petrol,Sedan,32000,Automatic,1,Honda City,2020,White,506,990000
8244,kolkata,Petrol,Hatchback,45000,Manual,1,Hyundai Grand i10,2014,Orange,256,350000
8245,kolkata,Diesel,SUV,84000,Automatic,1,Ford Endeavour,2018,White,361,2290000
8246,kolkata,Diesel,Sedan,48000,Manual,1,Honda City,2014,Maroon,510,470000
8247,kolkata,Petrol,Sedan,49000,Manual,1,Honda Amaze,2016,Brown,400,395000
8248,kolkata,Petrol,Sedan,70000,Manual,1,Toyota Corolla Altis,2010,Maroon,475,275000
8249,kolkata,Diesel,Sedan,65000,Manual,1,Hyundai Verna,2012,White,465,349000
8250,kolkata,Diesel,SUV,58000,Automatic,1,Tata Nexon,2019,Silver,350,725000
8251,kolkata,Diesel,Hatchback,64000,Manual,1,Maruti Baleno,2018,Red,339,440000
8252,kolkata,Petrol,SUV,35000,Automatic,1,Mercedes-Benz GLA Class,2016,Brown,421,1650000
8253,kolkata,Petrol,Sedan,50000,Manual,1,Honda Amaze,2016,Blue,400,380000
8254,kolkata,Petrol,Hatchback,12000,Manual,1,Hyundai Grand i10,2018,Grey,256,475000
8255,kolkata,Petrol,Sedan,50000,Manual,1,Maruti Swift Dzire,2016,Grey,378,450000
8256,kolkata,Diesel,SUV,58000,Manual,1,Renault Duster,2016,Brown,475,465000
8257,kolkata,Diesel,Sedan,50000,Automatic,2,Audi A4,2012,White,480,950000
8258,kolkata,Petrol,Hatchback,16000,Manual,1,Maruti Alto 800,2020,Grey,361,325000
8259,kolkata,Petrol,Hatchback,75000,Manual,2,Volkswagen Polo,2010,Red,361,199000
8260,kolkata,Petrol,Sedan,28000,Manual,1,Ford Fiesta,2010,Violet,361,195000
8261,kolkata,Petrol,SUV,55000,Manual,1,Hyundai Creta,2018,Silver,400,725000
8262,kolkata,Diesel,Hatchback,54000,Manual,1,Maruti Baleno,2018,Red,339,455000
8263,kolkata,Petrol,Hatchback,55000,Manual,1,Honda Jazz,2016,White,354,399000
8264,kolkata,Petrol,SUV,29000,Automatic,1,Hyundai Venue,2021,White,350,950000
8265,kolkata,Petrol,Sedan,48000,Manual,1,Hyundai Verna,2015,Silver,465,399000
8266,kolkata,Petrol,MUV,45000,Manual,1,Honda Mobilio,2014,Golden,223,450000
8267,kolkata,Petrol,SUV,21000,Manual,1,Tata Nexon,2021,White,350,740000
8268,kolkata,Petrol,Sedan,52000,Manual,1,Hyundai Verna,2013,Golden,465,325000
8269,kolkata,Petrol,Sedan,39000,Manual,1,Hyundai Xcent,2019,Blue,407,499000
8270,kolkata,Petrol,MUV,55000,Manual,1,Honda Mobilio,2014,Golden,223,450000
8271,kolkata,Diesel,MUV,53000,Manual,1,Toyota Innova Crysta,2017,Silver,361,1750000
8272,kolkata,Petrol,SUV,9000,Manual,1,Hyundai Venue,2022,Grey,361,935000
8273,kolkata,Petrol,SUV,23000,Manual,1,Kia Seltos,2020,White,433,1350000
8274,kolkata,Petrol,Hatchback,65000,Manual,1,Volkswagen Polo,2010,Red,361,199000
8275,kolkata,Petrol,Hatchback,45000,Manual,1,Hyundai i10,2016,Maroon,225,279000
8276,kolkata,Diesel,Sedan,55000,Automatic,1,Maruti Ciaz,2017,Silver,510,599000
8277,kolkata,Petrol,Hatchback,26000,Manual,1,Hyundai Grand i10,2019,White,256,475000
8278,kolkata,Petrol,Sedan,54000,Automatic,1,Skoda Rapid,2016,Silver,460,499000
8279,kolkata,Petrol,Sedan,41000,Manual,1,Hyundai Verna,2015,Silver,465,450000
8280,kolkata,Diesel,SUV,29000,Automatic,1,Jeep Compass,2021,White,361,2250000
8281,kolkata,Diesel,Sedan,23000,Automatic,1,BMW 3 Series,2018,Blue,480,2275000
8282,kolkata,Petrol,Hatchback,39000,Manual,1,Honda Jazz,2012,Grey,361,225000
8283,kolkata,Petrol,Sedan,34000,Manual,1,Hyundai Verna,2019,Grey,480,850000
8284,kolkata,Petrol,Sedan,75000,Automatic,1,Toyota Camry,2015,White,436,990000
8285,kolkata,Petrol,Hatchback,12000,Manual,1,Hyundai Grand i10 Nios,2020,White,361,575000
8286,kolkata,Diesel,SUV,51000,Manual,1,Mahindra XUV500,2018,Orange,720,799000
8287,kolkata,Petrol,Hatchback,46000,Manual,1,Honda Brio,2018,Grey,175,399000
8288,kolkata,Diesel,Sedan,39000,Automatic,1,BMW 3 Series,2013,White,480,1100000
8289,kolkata,Petrol,Sedan,45000,Manual,1,Hyundai Verna,2015,Silver,465,399000
8290,kolkata,Diesel,SUV,2000,Automatic,1,Mahindra Scorpio N,2023,Green,361,2370000
8291,kolkata,Petrol,Sedan,47000,Manual,1,Honda City,2017,Silver,510,699000
8292,kolkata,Petrol,SUV,55000,Automatic,1,Hyundai Creta,2020,White,361,1415000
8293,kolkata,Petrol,Hatchback,5000,Manual,1,Renault KWID,2022,Silver,279,455000
8294,kolkata,Petrol,Hatchback,5000,Manual,1,Maruti Alto 800,2021,Blue,177,330000
8295,kolkata,Petrol,SUV,32000,Automatic,1,Audi Q3,2018,Red,460,2100000
8296,kolkata,Petrol,MUV,20000,Manual,1,Kia Carens,2022,White,361,1099000
8297,kolkata,Petrol,MUV,20000,Manual,1,Kia Carens,2022,White,361,1099000
8298,kolkata,Petrol,Sedan,61000,Manual,1,Renault Scala,2013,Silver,490,199000
8299,kolkata,Petrol,SUV,14000,Manual,2,Jeep Compass,2019,Red,408,1190000
8300,kolkata,Diesel,SUV,45000,Automatic,1,Audi Q3,2015,Black,460,1190000
8301,kolkata,Petrol,Sedan,38247,Manual,1,Hyundai Verna,2016,Red,465,535000
8302,kolkata,Petrol,Sedan,41754,Manual,2,Honda Amaze,2015,Silver,400,395000
8303,kolkata,Diesel,SUV,52000,Manual,1,Mahindra Scorpio,2003,Black,460,250000
8304,kolkata,Petrol,Hatchback,58000,Manual,2,Honda Jazz,2010,Blue,361,175000
8305,kolkata,Diesel,Hatchback,75000,Manual,1,Ford Figo,2015,Silver,257,195000
8306,kolkata,Diesel,SUV,72561,Manual,1,Ford Ecosport,2014,Orange,346,425000
8307,kolkata,Petrol,Hatchback,53562,Manual,3,Hyundai i10,2009,Red,361,158000
8308,kolkata,Petrol,Hatchback,32190,Manual,1,Hyundai Grand i10,2019,White,256,425000
8309,kolkata,Petrol,Hatchback,20000,Manual,1,Maruti Alto 800,2013,Others,177,114999
8310,kolkata,Petrol,Hatchback,50000,Manual,1,Maruti Ritz,2009,Others,232,75000
8311,kolkata,Petrol,SUV,20000,Manual,1,Renault Kiger,2022,Others,405,650000
8312,kolkata,Petrol,Hatchback,20000,Manual,1,Maruti Wagon R,2007,Others,361,80000
8313,kolkata,Petrol,SUV,30000,Manual,1,Renault Kiger,2022,Others,405,650000
8314,kolkata,Petrol,Hatchback,40000,Manual,2,Maruti Alto,2005,Others,361,35000
8315,kolkata,Petrol,Hatchback,120000,Manual,1,Renault KWID,2018,Others,300,190000
8316,kolkata,Petrol,Hatchback,60000,Manual,1,Volkswagen Polo,2013,Others,361,200000
8317,kolkata,Petrol,Hatchback,60000,Manual,2,Ford Figo,2013,Others,284,160000
8318,kolkata,Petrol,Hatchback,30000,Manual,1,Fiat Grande Punto,2010,Others,361,120000
8319,kolkata,Petrol,Hatchback,24000,Manual,1,Fiat Grande Punto,2011,Grey,361,140000
8320,kolkata,Petrol,Hatchback,40000,Manual,1,Maruti Alto,2009,Others,361,114999
8321,kolkata,Petrol,Hatchback,60000,Manual,1,Maruti Swift,2013,Others,361,250000
8322,kolkata,Cng,Sedan,30000,Manual,1,Hyundai Xcent Prime,2019,Others,361,480000
8323,kolkata,Petrol,Sedan,84000,Manual,2,Honda City,2008,Golden,500,150000
8324,kolkata,Petrol,Hatchback,151000,Manual,1,Maruti Alto 800,2018,White,177,175000
8325,kolkata,Petrol,Hatchback,7000,Manual,1,Maruti Wagon R,2021,Blue,341,490000
8326,kolkata,Petrol,Hatchback,20000,Manual,1,Hyundai i20,2010,Others,361,250000
8327,kolkata,Petrol,Hatchback,20000,Manual,1,Maruti Swift,2014,Others,361,400000
